idx,code,parent_code,depth,height,children_b,descendants_S,subtree_size,n_siblings,is_leaf,A_cumul_anc_logb,sector_share,b_eff,angular_log1p_b,radial_logS_over_h,k_orig_allnorm,mult_orig_allnorm,k_children_int,mult_children_int,k_desc_int,mult_desc_int,k_sustained_int,mult_sustained_int,k_pos_B1,mult_pos_B1,k_margin,mult_margin,norm_s1,norm_s3,norm_s8
33735,S66.011,S66.01,6,0,0,0,1,3,True,13.9452,8.783e-07,1.0,0.0,0.0,-1.0,7.3891,-0.4938,2.6845,-0.9472,6.6488,-0.5386,2.9365,-0.565,3.0957,0.1151,0.7944,0.996,0.9687,0.7971
33736,S66.012,S66.01,6,0,0,0,1,3,True,13.9452,8.783e-07,1.0,0.0,0.0,-1.0,7.3891,-0.4938,2.6845,-0.9472,6.6488,-0.5386,2.9365,-0.565,3.0957,0.1151,0.7944,0.996,0.9685,0.797
33737,S66.019,S66.01,6,0,0,0,1,3,True,13.9452,8.783e-07,1.0,0.0,0.0,-1.0,7.3891,-0.4938,2.6845,-0.9472,6.6488,-0.5386,2.9365,-0.565,3.0957,0.1151,0.7944,0.996,0.9682,0.797
33739,S66.021,S66.02,6,0,0,0,1,3,True,13.9452,8.783e-07,1.0,0.0,0.0,-1.0,7.3891,-0.4938,2.6845,-0.9472,6.6488,-0.5386,2.9365,-0.565,3.0957,0.1151,0.7944,0.9936,0.9678,0.7995
33740,S66.022,S66.02,6,0,0,0,1,3,True,13.9452,8.783e-07,1.0,0.0,0.0,-1.0,7.3891,-0.4938,2.6845,-0.9472,6.6488,-0.5386,2.9365,-0.565,3.0957,0.1151,0.7944,0.9937,0.9668,0.7983
33741,S66.029,S66.02,6,0,0,0,1,3,True,13.9452,8.783e-07,1.0,0.0,0.0,-1.0,7.3891,-0.4938,2.6845,-0.9472,6.6488,-0.5386,2.9365,-0.565,3.0957,0.1151,0.7944,0.9936,0.9671,0.7982
33743,S66.091,S66.09,6,0,0,0,1,3,True,13.9452,8.783e-07,1.0,0.0,0.0,-1.0,7.3891,-0.4938,2.6845,-0.9472,6.6488,-0.5386,2.9365,-0.565,3.0957,0.1151,0.7944,0.9946,0.9639,0.7969
33744,S66.092,S66.09,6,0,0,0,1,3,True,13.9452,8.783e-07,1.0,0.0,0.0,-1.0,7.3891,-0.4938,2.6845,-0.9472,6.6488,-0.5386,2.9365,-0.565,3.0957,0.1151,0.7944,0.9947,0.9639,0.7964
33745,S66.099,S66.09,6,0,0,0,1,3,True,13.9452,8.783e-07,1.0,0.0,0.0,-1.0,7.3891,-0.4938,2.6845,-0.9472,6.6488,-0.5386,2.9365,-0.565,3.0957,0.1151,0.7944,0.9947,0.9637,0.7957
33748,S66.100,S66.10,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.9949,0.9474,0.7637
33749,S66.101,S66.10,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.9949,0.9441,0.7633
33750,S66.102,S66.10,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.9949,0.9393,0.7648
33751,S66.103,S66.10,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.9949,0.943,0.765
33752,S66.104,S66.10,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.9948,0.941,0.7644
33753,S66.105,S66.10,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.9949,0.9444,0.7628
33754,S66.106,S66.10,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.9947,0.9396,0.7631
33755,S66.107,S66.10,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.9948,0.9418,0.7647
33756,S66.108,S66.10,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.995,0.9491,0.7648
33757,S66.109,S66.10,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.9948,0.9464,0.7631
33759,S66.110,S66.11,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.9948,0.942,0.7648
33760,S66.111,S66.11,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.9947,0.9414,0.7633
33761,S66.112,S66.11,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.9949,0.9416,0.7626
33762,S66.113,S66.11,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.9948,0.9407,0.7632
33763,S66.114,S66.11,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.9948,0.9424,0.7648
33764,S66.115,S66.11,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.9949,0.9413,0.7635
33765,S66.116,S66.11,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.9948,0.9411,0.765
33766,S66.117,S66.11,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.9947,0.9417,0.7632
33767,S66.118,S66.11,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.9948,0.9431,0.7631
33768,S66.119,S66.11,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.9948,0.9419,0.7648
33770,S66.120,S66.12,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.9949,0.9316,0.764
33771,S66.121,S66.12,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.9948,0.9306,0.7633
33772,S66.122,S66.12,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.9948,0.9314,0.7653
33773,S66.123,S66.12,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.9947,0.9326,0.7649
33774,S66.124,S66.12,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.9948,0.931,0.763
33775,S66.125,S66.12,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.9948,0.9313,0.7634
33776,S66.126,S66.12,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.9947,0.9312,0.7631
33777,S66.127,S66.12,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.9947,0.9321,0.763
33778,S66.128,S66.12,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.9948,0.9315,0.7679
33779,S66.129,S66.12,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.9948,0.9323,0.7635
33781,S66.190,S66.19,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.996,0.945,0.7662
33782,S66.191,S66.19,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.996,0.9441,0.7669
33783,S66.192,S66.19,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.996,0.9443,0.7653
33784,S66.193,S66.19,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.996,0.9449,0.7641
33785,S66.194,S66.19,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.996,0.9443,0.7649
33786,S66.195,S66.19,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.996,0.9443,0.7658
33787,S66.196,S66.19,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.996,0.9454,0.7663
33788,S66.197,S66.19,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.996,0.9452,0.765
33789,S66.198,S66.19,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.996,0.9446,0.7654
33790,S66.199,S66.19,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.996,0.9442,0.7649
33793,S66.201,S66.20,6,0,0,0,1,3,True,13.9452,8.783e-07,1.0,0.0,0.0,-1.0,7.3891,-0.4938,2.6845,-0.9472,6.6488,-0.5386,2.9365,-0.565,3.0957,0.1151,0.7944,0.9939,0.9636,0.7812
33794,S66.202,S66.20,6,0,0,0,1,3,True,13.9452,8.783e-07,1.0,0.0,0.0,-1.0,7.3891,-0.4938,2.6845,-0.9472,6.6488,-0.5386,2.9365,-0.565,3.0957,0.1151,0.7944,0.994,0.9635,0.7813
33795,S66.209,S66.20,6,0,0,0,1,3,True,13.9452,8.783e-07,1.0,0.0,0.0,-1.0,7.3891,-0.4938,2.6845,-0.9472,6.6488,-0.5386,2.9365,-0.565,3.0957,0.1151,0.7944,0.9939,0.9636,0.7824
33797,S66.211,S66.21,6,0,0,0,1,3,True,13.9452,8.783e-07,1.0,0.0,0.0,-1.0,7.3891,-0.4938,2.6845,-0.9472,6.6488,-0.5386,2.9365,-0.565,3.0957,0.1151,0.7944,0.9958,0.9675,0.7898
33798,S66.212,S66.21,6,0,0,0,1,3,True,13.9452,8.783e-07,1.0,0.0,0.0,-1.0,7.3891,-0.4938,2.6845,-0.9472,6.6488,-0.5386,2.9365,-0.565,3.0957,0.1151,0.7944,0.9957,0.9676,0.7917
33799,S66.219,S66.21,6,0,0,0,1,3,True,13.9452,8.783e-07,1.0,0.0,0.0,-1.0,7.3891,-0.4938,2.6845,-0.9472,6.6488,-0.5386,2.9365,-0.565,3.0957,0.1151,0.7944,0.9957,0.9679,0.79
33801,S66.221,S66.22,6,0,0,0,1,3,True,13.9452,8.783e-07,1.0,0.0,0.0,-1.0,7.3891,-0.4938,2.6845,-0.9472,6.6488,-0.5386,2.9365,-0.565,3.0957,0.1151,0.7944,0.9933,0.9633,0.7812
33802,S66.222,S66.22,6,0,0,0,1,3,True,13.9452,8.783e-07,1.0,0.0,0.0,-1.0,7.3891,-0.4938,2.6845,-0.9472,6.6488,-0.5386,2.9365,-0.565,3.0957,0.1151,0.7944,0.9932,0.9634,0.7775
33803,S66.229,S66.22,6,0,0,0,1,3,True,13.9452,8.783e-07,1.0,0.0,0.0,-1.0,7.3891,-0.4938,2.6845,-0.9472,6.6488,-0.5386,2.9365,-0.565,3.0957,0.1151,0.7944,0.9932,0.9635,0.7794
33805,S66.291,S66.29,6,0,0,0,1,3,True,13.9452,8.783e-07,1.0,0.0,0.0,-1.0,7.3891,-0.4938,2.6845,-0.9472,6.6488,-0.5386,2.9365,-0.565,3.0957,0.1151,0.7944,0.9939,0.9652,0.7824
33806,S66.292,S66.29,6,0,0,0,1,3,True,13.9452,8.783e-07,1.0,0.0,0.0,-1.0,7.3891,-0.4938,2.6845,-0.9472,6.6488,-0.5386,2.9365,-0.565,3.0957,0.1151,0.7944,0.9939,0.9652,0.7794
33807,S66.299,S66.29,6,0,0,0,1,3,True,13.9452,8.783e-07,1.0,0.0,0.0,-1.0,7.3891,-0.4938,2.6845,-0.9472,6.6488,-0.5386,2.9365,-0.565,3.0957,0.1151,0.7944,0.9939,0.9652,0.7806
33810,S66.300,S66.30,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.9948,0.9387,0.7755
33811,S66.301,S66.30,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.9948,0.9396,0.7742
33812,S66.302,S66.30,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.9949,0.9422,0.7767
33813,S66.303,S66.30,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.995,0.9394,0.7765
33814,S66.304,S66.30,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.9948,0.9407,0.777
33815,S66.305,S66.30,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.9948,0.9422,0.7762
33816,S66.306,S66.30,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.9948,0.9382,0.7736
33817,S66.307,S66.30,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.9948,0.9405,0.7743
33818,S66.308,S66.30,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.9947,0.9394,0.7743
33819,S66.309,S66.30,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.9948,0.94,0.7767
33821,S66.310,S66.31,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.996,0.9406,0.7731
33822,S66.311,S66.31,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.996,0.9388,0.7724
33823,S66.312,S66.31,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.996,0.9408,0.7749
33824,S66.313,S66.31,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.996,0.941,0.7725
33825,S66.314,S66.31,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.996,0.9409,0.7726
33826,S66.315,S66.31,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.996,0.9392,0.7728
33827,S66.316,S66.31,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.996,0.9403,0.7745
33828,S66.317,S66.31,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.996,0.9402,0.7742
33829,S66.318,S66.31,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.996,0.9396,0.7733
33830,S66.319,S66.31,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.996,0.9418,0.774
33832,S66.320,S66.32,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.9949,0.9457,0.779
33833,S66.321,S66.32,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.9948,0.9448,0.7761
33834,S66.322,S66.32,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.995,0.9454,0.7778
33835,S66.323,S66.32,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.9949,0.9468,0.7822
33836,S66.324,S66.32,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.9948,0.9454,0.7813
33837,S66.325,S66.32,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.9949,0.9458,0.7771
33838,S66.326,S66.32,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.9949,0.9451,0.7776
33839,S66.327,S66.32,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.9949,0.9464,0.7819
33840,S66.328,S66.32,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.995,0.9454,0.778
33841,S66.329,S66.32,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.9949,0.9456,0.7777
33843,S66.390,S66.39,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.9948,0.9389,0.7733
33844,S66.391,S66.39,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.995,0.9387,0.7738
33845,S66.392,S66.39,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.995,0.9364,0.7735
33846,S66.393,S66.39,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.9948,0.9391,0.7735
33847,S66.394,S66.39,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.995,0.9363,0.7734
33848,S66.395,S66.39,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.9948,0.9392,0.7741
33849,S66.396,S66.39,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.9948,0.9378,0.7733
33850,S66.397,S66.39,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.995,0.9388,0.7731
33851,S66.398,S66.39,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.9949,0.9368,0.7726
33852,S66.399,S66.39,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.9948,0.938,0.7732
33855,S66.401,S66.40,6,0,0,0,1,3,True,13.9452,8.783e-07,1.0,0.0,0.0,-1.0,7.3891,-0.4938,2.6845,-0.9472,6.6488,-0.5386,2.9365,-0.565,3.0957,0.1151,0.7944,0.9937,0.9675,0.7951
33856,S66.402,S66.40,6,0,0,0,1,3,True,13.9452,8.783e-07,1.0,0.0,0.0,-1.0,7.3891,-0.4938,2.6845,-0.9472,6.6488,-0.5386,2.9365,-0.565,3.0957,0.1151,0.7944,0.9937,0.9683,0.7974
33857,S66.409,S66.40,6,0,0,0,1,3,True,13.9452,8.783e-07,1.0,0.0,0.0,-1.0,7.3891,-0.4938,2.6845,-0.9472,6.6488,-0.5386,2.9365,-0.565,3.0957,0.1151,0.7944,0.9937,0.9679,0.7961
33859,S66.411,S66.41,6,0,0,0,1,3,True,13.9452,8.783e-07,1.0,0.0,0.0,-1.0,7.3891,-0.4938,2.6845,-0.9472,6.6488,-0.5386,2.9365,-0.565,3.0957,0.1151,0.7944,0.9952,0.9648,0.7953
33860,S66.412,S66.41,6,0,0,0,1,3,True,13.9452,8.783e-07,1.0,0.0,0.0,-1.0,7.3891,-0.4938,2.6845,-0.9472,6.6488,-0.5386,2.9365,-0.565,3.0957,0.1151,0.7944,0.9952,0.9651,0.7966
33861,S66.419,S66.41,6,0,0,0,1,3,True,13.9452,8.783e-07,1.0,0.0,0.0,-1.0,7.3891,-0.4938,2.6845,-0.9472,6.6488,-0.5386,2.9365,-0.565,3.0957,0.1151,0.7944,0.9952,0.9653,0.7962
33863,S66.421,S66.42,6,0,0,0,1,3,True,13.9452,8.783e-07,1.0,0.0,0.0,-1.0,7.3891,-0.4938,2.6845,-0.9472,6.6488,-0.5386,2.9365,-0.565,3.0957,0.1151,0.7944,0.9937,0.963,0.793
