idx,code,parent_code,type,chapter,section,depth,branching_factor,subtree_size,is_leaf,description
11667,I66.8,I66,diagnosis,9,SEC_I60-I69,4,0,0,1,Occlusion and stenosis of other cerebral arteries
11668,I66.9,I66,diagnosis,9,SEC_I60-I69,4,0,0,1,Occlusion and stenosis of unspecified cerebral artery
11669,I67,SEC_I60-I69,diagnosis,9,SEC_I60-I69,3,10,20,0,Other cerebrovascular diseases
11670,I67.0,I67,diagnosis,9,SEC_I60-I69,4,0,0,1,"Dissection of cerebral arteries, nonruptured"
11671,I67.1,I67,diagnosis,9,SEC_I60-I69,4,0,0,1,"Cerebral aneurysm, nonruptured"
11672,I67.2,I67,diagnosis,9,SEC_I60-I69,4,0,0,1,Cerebral atherosclerosis
11673,I67.3,I67,diagnosis,9,SEC_I60-I69,4,0,0,1,Progressive vascular leukoencephalopathy
11674,I67.4,I67,diagnosis,9,SEC_I60-I69,4,0,0,1,Hypertensive encephalopathy
11675,I67.5,I67,diagnosis,9,SEC_I60-I69,4,0,0,1,Moyamoya disease
11676,I67.6,I67,diagnosis,9,SEC_I60-I69,4,0,0,1,Nonpyogenic thrombosis of intracranial venous system
11677,I67.7,I67,diagnosis,9,SEC_I60-I69,4,0,0,1,"Cerebral arteritis, not elsewhere classified"
11678,I67.8,I67,diagnosis,9,SEC_I60-I69,4,6,10,0,Other specified cerebrovascular diseases
11679,I67.81,I67.8,diagnosis,9,SEC_I60-I69,5,0,0,1,Acute cerebrovascular insufficiency
11680,I67.82,I67.8,diagnosis,9,SEC_I60-I69,5,0,0,1,Cerebral ischemia
11681,I67.83,I67.8,diagnosis,9,SEC_I60-I69,5,0,0,1,Posterior reversible encephalopathy syndrome
11682,I67.84,I67.8,diagnosis,9,SEC_I60-I69,5,2,2,0,Cerebral vasospasm and vasoconstriction
11683,I67.841,I67.84,diagnosis,9,SEC_I60-I69,6,0,0,1,Reversible cerebrovascular vasoconstriction syndrome
11684,I67.848,I67.84,diagnosis,9,SEC_I60-I69,6,0,0,1,Other cerebrovascular vasospasm and vasoconstriction
11685,I67.85,I67.8,diagnosis,9,SEC_I60-I69,5,2,2,0,Hereditary cerebrovascular diseases
11686,I67.850,I67.85,diagnosis,9,SEC_I60-I69,6,0,0,1,Cerebral autosomal dominant arteriopathy with subcortical infarcts and leukoencephalopathy
11687,I67.858,I67.85,diagnosis,9,SEC_I60-I69,6,0,0,1,Other hereditary cerebrovascular disease
11688,I67.89,I67.8,diagnosis,9,SEC_I60-I69,5,0,0,1,Other cerebrovascular disease
11689,I67.9,I67,diagnosis,9,SEC_I60-I69,4,0,0,1,"Cerebrovascular disease, unspecified"
11690,I68,SEC_I60-I69,diagnosis,9,SEC_I60-I69,3,3,3,0,Cerebrovascular disorders in diseases classified elsewhere
11691,I68.0,I68,diagnosis,9,SEC_I60-I69,4,0,0,1,Cerebral amyloid angiopathy
11692,I68.2,I68,diagnosis,9,SEC_I60-I69,4,0,0,1,Cerebral arteritis in other diseases classified elsewhere
11693,I68.8,I68,diagnosis,9,SEC_I60-I69,4,0,0,1,Other cerebrovascular disorders in diseases classified elsewhere
11694,I69,SEC_I60-I69,diagnosis,9,SEC_I60-I69,3,6,288,0,Sequelae of cerebrovascular disease
11695,I69.0,I69,diagnosis,9,SEC_I60-I69,4,8,47,0,Sequelae of nontraumatic subarachnoid hemorrhage
11696,I69.00,I69.0,diagnosis,9,SEC_I60-I69,5,0,0,1,Unspecified sequelae of nontraumatic subarachnoid hemorrhage
11697,I69.01,I69.0,diagnosis,9,SEC_I60-I69,5,8,8,0,Cognitive deficits following nontraumatic subarachnoid hemorrhage
11698,I69.010,I69.01,diagnosis,9,SEC_I60-I69,6,0,0,1,Attention and concentration deficit following nontraumatic subarachnoid hemorrhage
11699,I69.011,I69.01,diagnosis,9,SEC_I60-I69,6,0,0,1,Memory deficit following nontraumatic subarachnoid hemorrhage
11700,I69.012,I69.01,diagnosis,9,SEC_I60-I69,6,0,0,1,Visuospatial deficit and spatial neglect following nontraumatic subarachnoid hemorrhage
11701,I69.013,I69.01,diagnosis,9,SEC_I60-I69,6,0,0,1,Psychomotor deficit following nontraumatic subarachnoid hemorrhage
11702,I69.014,I69.01,diagnosis,9,SEC_I60-I69,6,0,0,1,Frontal lobe and executive function deficit following nontraumatic subarachnoid hemorrhage
11703,I69.015,I69.01,diagnosis,9,SEC_I60-I69,6,0,0,1,Cognitive social or emotional deficit following nontraumatic subarachnoid hemorrhage
11704,I69.018,I69.01,diagnosis,9,SEC_I60-I69,6,0,0,1,Other symptoms and signs involving cognitive functions following nontraumatic subarachnoid hemorrhage
11705,I69.019,I69.01,diagnosis,9,SEC_I60-I69,6,0,0,1,Unspecified symptoms and signs involving cognitive functions following nontraumatic subarachnoid hemorrhage
11706,I69.02,I69.0,diagnosis,9,SEC_I60-I69,5,5,5,0,Speech and language deficits following nontraumatic subarachnoid hemorrhage
11707,I69.020,I69.02,diagnosis,9,SEC_I60-I69,6,0,0,1,Aphasia following nontraumatic subarachnoid hemorrhage
11708,I69.021,I69.02,diagnosis,9,SEC_I60-I69,6,0,0,1,Dysphasia following nontraumatic subarachnoid hemorrhage
11709,I69.022,I69.02,diagnosis,9,SEC_I60-I69,6,0,0,1,Dysarthria following nontraumatic subarachnoid hemorrhage
11710,I69.023,I69.02,diagnosis,9,SEC_I60-I69,6,0,0,1,Fluency disorder following nontraumatic subarachnoid hemorrhage
11711,I69.028,I69.02,diagnosis,9,SEC_I60-I69,6,0,0,1,Other speech and language deficits following nontraumatic subarachnoid hemorrhage
11712,I69.03,I69.0,diagnosis,9,SEC_I60-I69,5,5,5,0,Monoplegia of upper limb following nontraumatic subarachnoid hemorrhage
11713,I69.031,I69.03,diagnosis,9,SEC_I60-I69,6,0,0,1,Monoplegia of upper limb following nontraumatic subarachnoid hemorrhage affecting right dominant side
11714,I69.032,I69.03,diagnosis,9,SEC_I60-I69,6,0,0,1,Monoplegia of upper limb following nontraumatic subarachnoid hemorrhage affecting left dominant side
11715,I69.033,I69.03,diagnosis,9,SEC_I60-I69,6,0,0,1,Monoplegia of upper limb following nontraumatic subarachnoid hemorrhage affecting right non-dominant side
11716,I69.034,I69.03,diagnosis,9,SEC_I60-I69,6,0,0,1,Monoplegia of upper limb following nontraumatic subarachnoid hemorrhage affecting left non-dominant side
11717,I69.039,I69.03,diagnosis,9,SEC_I60-I69,6,0,0,1,Monoplegia of upper limb following nontraumatic subarachnoid hemorrhage affecting unspecified side
11718,I69.04,I69.0,diagnosis,9,SEC_I60-I69,5,5,5,0,Monoplegia of lower limb following nontraumatic subarachnoid hemorrhage
11719,I69.041,I69.04,diagnosis,9,SEC_I60-I69,6,0,0,1,Monoplegia of lower limb following nontraumatic subarachnoid hemorrhage affecting right dominant side
11720,I69.042,I69.04,diagnosis,9,SEC_I60-I69,6,0,0,1,Monoplegia of lower limb following nontraumatic subarachnoid hemorrhage affecting left dominant side
11721,I69.043,I69.04,diagnosis,9,SEC_I60-I69,6,0,0,1,Monoplegia of lower limb following nontraumatic subarachnoid hemorrhage affecting right non-dominant side
11722,I69.044,I69.04,diagnosis,9,SEC_I60-I69,6,0,0,1,Monoplegia of lower limb following nontraumatic subarachnoid hemorrhage affecting left non-dominant side
11723,I69.049,I69.04,diagnosis,9,SEC_I60-I69,6,0,0,1,Monoplegia of lower limb following nontraumatic subarachnoid hemorrhage affecting unspecified side
11724,I69.05,I69.0,diagnosis,9,SEC_I60-I69,5,5,5,0,Hemiplegia and hemiparesis following nontraumatic subarachnoid hemorrhage
11725,I69.051,I69.05,diagnosis,9,SEC_I60-I69,6,0,0,1,Hemiplegia and hemiparesis following nontraumatic subarachnoid hemorrhage affecting right dominant side
11726,I69.052,I69.05,diagnosis,9,SEC_I60-I69,6,0,0,1,Hemiplegia and hemiparesis following nontraumatic subarachnoid hemorrhage affecting left dominant side
11727,I69.053,I69.05,diagnosis,9,SEC_I60-I69,6,0,0,1,Hemiplegia and hemiparesis following nontraumatic subarachnoid hemorrhage affecting right non-dominant side
11728,I69.054,I69.05,diagnosis,9,SEC_I60-I69,6,0,0,1,Hemiplegia and hemiparesis following nontraumatic subarachnoid hemorrhage affecting left non-dominant side
11729,I69.059,I69.05,diagnosis,9,SEC_I60-I69,6,0,0,1,Hemiplegia and hemiparesis following nontraumatic subarachnoid hemorrhage affecting unspecified side
11730,I69.06,I69.0,diagnosis,9,SEC_I60-I69,5,6,6,0,Other paralytic syndrome following nontraumatic subarachnoid hemorrhage
11731,I69.061,I69.06,diagnosis,9,SEC_I60-I69,6,0,0,1,Other paralytic syndrome following nontraumatic subarachnoid hemorrhage affecting right dominant side
11732,I69.062,I69.06,diagnosis,9,SEC_I60-I69,6,0,0,1,Other paralytic syndrome following nontraumatic subarachnoid hemorrhage affecting left dominant side
11733,I69.063,I69.06,diagnosis,9,SEC_I60-I69,6,0,0,1,Other paralytic syndrome following nontraumatic subarachnoid hemorrhage affecting right non-dominant side
11734,I69.064,I69.06,diagnosis,9,SEC_I60-I69,6,0,0,1,Other paralytic syndrome following nontraumatic subarachnoid hemorrhage affecting left non-dominant side
11735,I69.065,I69.06,diagnosis,9,SEC_I60-I69,6,0,0,1,"Other paralytic syndrome following nontraumatic subarachnoid hemorrhage, bilateral"
11736,I69.069,I69.06,diagnosis,9,SEC_I60-I69,6,0,0,1,Other paralytic syndrome following nontraumatic subarachnoid hemorrhage affecting unspecified side
11737,I69.09,I69.0,diagnosis,9,SEC_I60-I69,5,5,5,0,Other sequelae of nontraumatic subarachnoid hemorrhage
11738,I69.090,I69.09,diagnosis,9,SEC_I60-I69,6,0,0,1,Apraxia following nontraumatic subarachnoid hemorrhage
11739,I69.091,I69.09,diagnosis,9,SEC_I60-I69,6,0,0,1,Dysphagia following nontraumatic subarachnoid hemorrhage
11740,I69.092,I69.09,diagnosis,9,SEC_I60-I69,6,0,0,1,Facial weakness following nontraumatic subarachnoid hemorrhage
11741,I69.093,I69.09,diagnosis,9,SEC_I60-I69,6,0,0,1,Ataxia following nontraumatic subarachnoid hemorrhage
11742,I69.098,I69.09,diagnosis,9,SEC_I60-I69,6,0,0,1,Other sequelae following nontraumatic subarachnoid hemorrhage
11743,I69.1,I69,diagnosis,9,SEC_I60-I69,4,8,47,0,Sequelae of nontraumatic intracerebral hemorrhage
11744,I69.10,I69.1,diagnosis,9,SEC_I60-I69,5,0,0,1,Unspecified sequelae of nontraumatic intracerebral hemorrhage
11745,I69.11,I69.1,diagnosis,9,SEC_I60-I69,5,8,8,0,Cognitive deficits following nontraumatic intracerebral hemorrhage
11746,I69.110,I69.11,diagnosis,9,SEC_I60-I69,6,0,0,1,Attention and concentration deficit following nontraumatic intracerebral hemorrhage
11747,I69.111,I69.11,diagnosis,9,SEC_I60-I69,6,0,0,1,Memory deficit following nontraumatic intracerebral hemorrhage
11748,I69.112,I69.11,diagnosis,9,SEC_I60-I69,6,0,0,1,Visuospatial deficit and spatial neglect following nontraumatic intracerebral hemorrhage
11749,I69.113,I69.11,diagnosis,9,SEC_I60-I69,6,0,0,1,Psychomotor deficit following nontraumatic intracerebral hemorrhage
11750,I69.114,I69.11,diagnosis,9,SEC_I60-I69,6,0,0,1,Frontal lobe and executive function deficit following nontraumatic intracerebral hemorrhage
11751,I69.115,I69.11,diagnosis,9,SEC_I60-I69,6,0,0,1,Cognitive social or emotional deficit following nontraumatic intracerebral hemorrhage
11752,I69.118,I69.11,diagnosis,9,SEC_I60-I69,6,0,0,1,Other symptoms and signs involving cognitive functions following nontraumatic intracerebral hemorrhage
11753,I69.119,I69.11,diagnosis,9,SEC_I60-I69,6,0,0,1,Unspecified symptoms and signs involving cognitive functions following nontraumatic intracerebral hemorrhage
11754,I69.12,I69.1,diagnosis,9,SEC_I60-I69,5,5,5,0,Speech and language deficits following nontraumatic intracerebral hemorrhage
11755,I69.120,I69.12,diagnosis,9,SEC_I60-I69,6,0,0,1,Aphasia following nontraumatic intracerebral hemorrhage
11756,I69.121,I69.12,diagnosis,9,SEC_I60-I69,6,0,0,1,Dysphasia following nontraumatic intracerebral hemorrhage
11757,I69.122,I69.12,diagnosis,9,SEC_I60-I69,6,0,0,1,Dysarthria following nontraumatic intracerebral hemorrhage
11758,I69.123,I69.12,diagnosis,9,SEC_I60-I69,6,0,0,1,Fluency disorder following nontraumatic intracerebral hemorrhage
11759,I69.128,I69.12,diagnosis,9,SEC_I60-I69,6,0,0,1,Other speech and language deficits following nontraumatic intracerebral hemorrhage
11760,I69.13,I69.1,diagnosis,9,SEC_I60-I69,5,5,5,0,Monoplegia of upper limb following nontraumatic intracerebral hemorrhage
11761,I69.131,I69.13,diagnosis,9,SEC_I60-I69,6,0,0,1,Monoplegia of upper limb following nontraumatic intracerebral hemorrhage affecting right dominant side
11762,I69.132,I69.13,diagnosis,9,SEC_I60-I69,6,0,0,1,Monoplegia of upper limb following nontraumatic intracerebral hemorrhage affecting left dominant side
11763,I69.133,I69.13,diagnosis,9,SEC_I60-I69,6,0,0,1,Monoplegia of upper limb following nontraumatic intracerebral hemorrhage affecting right non-dominant side
11764,I69.134,I69.13,diagnosis,9,SEC_I60-I69,6,0,0,1,Monoplegia of upper limb following nontraumatic intracerebral hemorrhage affecting left non-dominant side
11765,I69.139,I69.13,diagnosis,9,SEC_I60-I69,6,0,0,1,Monoplegia of upper limb following nontraumatic intracerebral hemorrhage affecting unspecified side
11766,I69.14,I69.1,diagnosis,9,SEC_I60-I69,5,5,5,0,Monoplegia of lower limb following nontraumatic intracerebral hemorrhage
11767,I69.141,I69.14,diagnosis,9,SEC_I60-I69,6,0,0,1,Monoplegia of lower limb following nontraumatic intracerebral hemorrhage affecting right dominant side
11768,I69.142,I69.14,diagnosis,9,SEC_I60-I69,6,0,0,1,Monoplegia of lower limb following nontraumatic intracerebral hemorrhage affecting left dominant side
11769,I69.143,I69.14,diagnosis,9,SEC_I60-I69,6,0,0,1,Monoplegia of lower limb following nontraumatic intracerebral hemorrhage affecting right non-dominant side
11770,I69.144,I69.14,diagnosis,9,SEC_I60-I69,6,0,0,1,Monoplegia of lower limb following nontraumatic intracerebral hemorrhage affecting left non-dominant side
11771,I69.149,I69.14,diagnosis,9,SEC_I60-I69,6,0,0,1,Monoplegia of lower limb following nontraumatic intracerebral hemorrhage affecting unspecified side
11772,I69.15,I69.1,diagnosis,9,SEC_I60-I69,5,5,5,0,Hemiplegia and hemiparesis following nontraumatic intracerebral hemorrhage
11773,I69.151,I69.15,diagnosis,9,SEC_I60-I69,6,0,0,1,Hemiplegia and hemiparesis following nontraumatic intracerebral hemorrhage affecting right dominant side
11774,I69.152,I69.15,diagnosis,9,SEC_I60-I69,6,0,0,1,Hemiplegia and hemiparesis following nontraumatic intracerebral hemorrhage affecting left dominant side
11775,I69.153,I69.15,diagnosis,9,SEC_I60-I69,6,0,0,1,Hemiplegia and hemiparesis following nontraumatic intracerebral hemorrhage affecting right non-dominant side
11776,I69.154,I69.15,diagnosis,9,SEC_I60-I69,6,0,0,1,Hemiplegia and hemiparesis following nontraumatic intracerebral hemorrhage affecting left non-dominant side
11777,I69.159,I69.15,diagnosis,9,SEC_I60-I69,6,0,0,1,Hemiplegia and hemiparesis following nontraumatic intracerebral hemorrhage affecting unspecified side
11778,I69.16,I69.1,diagnosis,9,SEC_I60-I69,5,6,6,0,Other paralytic syndrome following nontraumatic intracerebral hemorrhage
11779,I69.161,I69.16,diagnosis,9,SEC_I60-I69,6,0,0,1,Other paralytic syndrome following nontraumatic intracerebral hemorrhage affecting right dominant side
11780,I69.162,I69.16,diagnosis,9,SEC_I60-I69,6,0,0,1,Other paralytic syndrome following nontraumatic intracerebral hemorrhage affecting left dominant side
11781,I69.163,I69.16,diagnosis,9,SEC_I60-I69,6,0,0,1,Other paralytic syndrome following nontraumatic intracerebral hemorrhage affecting right non-dominant side
11782,I69.164,I69.16,diagnosis,9,SEC_I60-I69,6,0,0,1,Other paralytic syndrome following nontraumatic intracerebral hemorrhage affecting left non-dominant side
11783,I69.165,I69.16,diagnosis,9,SEC_I60-I69,6,0,0,1,"Other paralytic syndrome following nontraumatic intracerebral hemorrhage, bilateral"
11784,I69.169,I69.16,diagnosis,9,SEC_I60-I69,6,0,0,1,Other paralytic syndrome following nontraumatic intracerebral hemorrhage affecting unspecified side
11785,I69.19,I69.1,diagnosis,9,SEC_I60-I69,5,5,5,0,Other sequelae of nontraumatic intracerebral hemorrhage
11786,I69.190,I69.19,diagnosis,9,SEC_I60-I69,6,0,0,1,Apraxia following nontraumatic intracerebral hemorrhage
11787,I69.191,I69.19,diagnosis,9,SEC_I60-I69,6,0,0,1,Dysphagia following nontraumatic intracerebral hemorrhage
11788,I69.192,I69.19,diagnosis,9,SEC_I60-I69,6,0,0,1,Facial weakness following nontraumatic intracerebral hemorrhage
11789,I69.193,I69.19,diagnosis,9,SEC_I60-I69,6,0,0,1,Ataxia following nontraumatic intracerebral hemorrhage
11790,I69.198,I69.19,diagnosis,9,SEC_I60-I69,6,0,0,1,Other sequelae of nontraumatic intracerebral hemorrhage
11791,I69.2,I69,diagnosis,9,SEC_I60-I69,4,8,47,0,Sequelae of other nontraumatic intracranial hemorrhage
11792,I69.20,I69.2,diagnosis,9,SEC_I60-I69,5,0,0,1,Unspecified sequelae of other nontraumatic intracranial hemorrhage
11793,I69.21,I69.2,diagnosis,9,SEC_I60-I69,5,8,8,0,Cognitive deficits following other nontraumatic intracranial hemorrhage
11794,I69.210,I69.21,diagnosis,9,SEC_I60-I69,6,0,0,1,Attention and concentration deficit following other nontraumatic intracranial hemorrhage
11795,I69.211,I69.21,diagnosis,9,SEC_I60-I69,6,0,0,1,Memory deficit following other nontraumatic intracranial hemorrhage
11796,I69.212,I69.21,diagnosis,9,SEC_I60-I69,6,0,0,1,Visuospatial deficit and spatial neglect following other nontraumatic intracranial hemorrhage
11797,I69.213,I69.21,diagnosis,9,SEC_I60-I69,6,0,0,1,Psychomotor deficit following other nontraumatic intracranial hemorrhage
11798,I69.214,I69.21,diagnosis,9,SEC_I60-I69,6,0,0,1,Frontal lobe and executive function deficit following other nontraumatic intracranial hemorrhage
11799,I69.215,I69.21,diagnosis,9,SEC_I60-I69,6,0,0,1,Cognitive social or emotional deficit following other nontraumatic intracranial hemorrhage
11800,I69.218,I69.21,diagnosis,9,SEC_I60-I69,6,0,0,1,Other symptoms and signs involving cognitive functions following other nontraumatic intracranial hemorrhage
11801,I69.219,I69.21,diagnosis,9,SEC_I60-I69,6,0,0,1,Unspecified symptoms and signs involving cognitive functions following other nontraumatic intracranial hemorrhage
11802,I69.22,I69.2,diagnosis,9,SEC_I60-I69,5,5,5,0,Speech and language deficits following other nontraumatic intracranial hemorrhage
11803,I69.220,I69.22,diagnosis,9,SEC_I60-I69,6,0,0,1,Aphasia following other nontraumatic intracranial hemorrhage
11804,I69.221,I69.22,diagnosis,9,SEC_I60-I69,6,0,0,1,Dysphasia following other nontraumatic intracranial hemorrhage
11805,I69.222,I69.22,diagnosis,9,SEC_I60-I69,6,0,0,1,Dysarthria following other nontraumatic intracranial hemorrhage
11806,I69.223,I69.22,diagnosis,9,SEC_I60-I69,6,0,0,1,Fluency disorder following other nontraumatic intracranial hemorrhage
11807,I69.228,I69.22,diagnosis,9,SEC_I60-I69,6,0,0,1,Other speech and language deficits following other nontraumatic intracranial hemorrhage
11808,I69.23,I69.2,diagnosis,9,SEC_I60-I69,5,5,5,0,Monoplegia of upper limb following other nontraumatic intracranial hemorrhage
11809,I69.231,I69.23,diagnosis,9,SEC_I60-I69,6,0,0,1,Monoplegia of upper limb following other nontraumatic intracranial hemorrhage affecting right dominant side
11810,I69.232,I69.23,diagnosis,9,SEC_I60-I69,6,0,0,1,Monoplegia of upper limb following other nontraumatic intracranial hemorrhage affecting left dominant side
